Index,nu_width,c_1D,c_2D,c_3D
0,399.99999999999994,-1.3469682312826292e-07,-3.512321132817291e-06,-1.5760128304580354e-05
1,264.9817648920676,7.796777529854261e-07,1.9647524165487744e-05,8.803316859218164e-05
2,175.53833931328748,-2.422304057330763e-06,-6.107787252488818e-05,-0.000273692790830159
3,116.28614739364383,5.73790264186988e-06,0.0001430476671202099,0.000640742318439419
4,77.03427142216712,-1.1364601624149718e-05,-0.0002852584976567012,-0.0012783105826245048
5,51.031692996551044,2.0914727778412886e-05,0.0005181759740999075,0.0023212006855719536
6,33.80617018914065,-3.52330014756932e-05,-0.0008873884078370706,-0.00397926056205548
7,22.395046602400235,5.998103687655013e-05,0.0014716829788554322,0.006594511400978505
8,14.835697433860293,-9.31957630949603e-05,-0.002379862155570476,-0.010689928187389806
9,9.827973223572549,0.0001595862150661681,0.0038246941382245794,0.017145918778359616
10,6.5105842252355925,-0.00022733412974904242,-0.006037910283882153,-0.027227279484252086
11,4.312965246203455,0.0004282735748764431,0.009654833058052549,0.04328536571232892
12,2.857142857142856,-0.0005008383167674466,-0.01498165320666556,-0.06817798058917067
13,1.8927268920861968,0.0012650579362085473,0.024356478912589734,0.10886120800281153
14,1.2538452808091962,-0.0007362404838784797,-0.036484971871881586,-0.169975587635202
15,0.8306153385260272,0.0048149542164867744,0.06347083775331654,0.27795003042078525
16,0.5502447958726223,0.003028319063791836,-0.08251201207457391,-0.4172825611760015
17,0.36451209283250735,0.030787570229722495,0.1977593676197903,0.773766926685168
18,0.2414726442081475,0.07596857006474368,-0.049168023557789216,-0.7667779538064188
19,0.15996461858857308,0.352274454319262,1.338910078749294,3.9900135672863626
20,0.10596926738471636,0.532031868322844,-0.22281297410252002,-6.4195066318498055
21,0.07019980873980392,0.052739704103461585,-1.468499022602381,2.1400782597755037
22,0.04650417303739708,-0.003481907316518333,0.18553417226114705,1.439403497335184
23,0.030806894615738965,0.00041225961282573704,-0.052645526339651916,-0.3353038269403792
24,0.020408163265306114,-2.6852607039591235e-05,0.009163174583872332,0.055127309014066476
