Index,nu_width,c_1S,c_2S,c_3S
0,399.99999999999994,0.00015991323296872152,-0.0001334751663280175,-0.00013877978826309386
1,257.2216333670288,-0.00046514820222902,0.00039671552815680883,0.0004597914571939697
2,165.40742168000548,0.0009750505930006994,-0.000851923199410815,-0.0010981477171530937
3,106.36591793889974,-0.0013396518389075863,0.0012299080298942568,0.0019026861271851402
4,68.39903786706786,0.0018782955302599927,-0.0018154908209954957,-0.0032697903454233313
5,43.98428060225112,-0.0018757732580466403,0.00205564579156324,0.004876649078332093
6,28.28427124746189,0.002549497840146451,-0.0030032652297048326,-0.008008478426109559
7,18.188316122170594,-0.001828240239497373,0.003037772170655505,0.01163548632414496
8,11.69607095285146,0.0033900769810369597,-0.005330469483243968,-0.019503569441901812
9,7.521206186172783,-0.0008874153341886185,0.0048288467094740615,0.02810444661396802
10,4.836542350243913,0.005490905331336397,-0.011211714775239027,-0.04856894402155388
11,3.1101583079463686,0.002353898975868222,0.008473176912206936,0.06880442890469814
12,1.9999999999999987,0.011996298372195718,-0.027341490918466,-0.12360609502705286
13,1.2861081668351433,0.013168952843811619,0.014316414380901015,0.16816146167035578
14,0.8270371084000271,0.034009334880889294,-0.07600286127155302,-0.32510294070632045
15,0.5318295896944986,0.05287350035942032,0.006915305759531741,0.3905139418214734
16,0.3419951893353392,0.11801487676264376,-0.2670420356625402,-0.9627992773435473
17,0.21992140301125557,0.21146300638537274,-0.22683239238918837,0.5061600501754491
18,0.14142135623730942,0.3750414934402067,-1.2964032792227131,-4.384648369372446
19,0.09094158061085293,0.24060457759968712,0.8023681762655174,9.08175962350854
20,0.058480354764257274,0.002239896528555894,1.405101691641836,-3.0422759824163834
21,0.037606030930863905,0.0031003498843159495,-0.20585512498350014,-2.396464025495166
22,0.02418271175121955,-0.0014248018103793913,0.07374772774729894,0.6803200301890934
23,0.015550791539731839,0.00045673805942640465,-0.0215492749578865,-0.18659072804856372
24,0.009999999999999992,-7.827460162310849e-05,0.003525617791800433,0.029574682020180255
