Index,nu_width,c_1D,c_2D,c_3D
0,399.99999999999994,1.6995374511059457e-07,1.4075117962696973e-06,1.8351880324927176e-05
1,257.2216333670288,-9.142006061364296e-07,-7.480232906462249e-06,-9.769780435692599e-05
2,165.40742168000548,2.7471635784035607e-06,2.2515940873992876e-05,0.00029402614234664117
3,106.36591793889974,-6.341687044856803e-06,-5.172363268383803e-05,-0.0006759580591173118
4,68.39903786706786,1.2540010974485154e-05,0.00010276863992937059,0.0013423437531252787
5,43.98428060225112,-2.3035120072459634e-05,-0.0001874506504548705,-0.002451345811901197
6,28.28427124746189,3.9670077739826984e-05,0.00032662350871503576,0.004265691018404154
7,18.188316122170594,-6.800640062017999e-05,-0.0005508537792000875,-0.007213584185039261
8,11.69607095285146,0.00011021446803052937,0.0009206102970859554,0.012011834709521775
9,7.521206186172783,-0.0001885263677028063,-0.0015072921142704925,-0.019803808798724804
10,4.836542350243913,0.0002877165963598698,0.0025056439244536947,0.032574434455366875
11,3.1101583079463686,-0.0005237845957245075,-0.004026230984912525,-0.05334761497542799
12,1.9999999999999987,0.000690992418010425,0.006856004550706574,0.08795746403994587
13,1.2861081668351433,-0.0015659984462377497,-0.010610269119650849,-0.14404991688566393
14,0.8270371084000271,0.0011517272524398873,0.019819013690051547,0.2416207697638544
15,0.5318295896944986,-0.006073532293262866,-0.02625242863275556,-0.39391390934608
16,0.3419951893353392,-0.005408034378889984,0.0728647030307117,0.7095161314612954
17,0.21992140301125557,-0.048980654720195034,-0.010299648124038096,-1.0356036570320812
18,0.14142135623730942,-0.18757461370629103,0.733332423885959,3.4322905753721606
19,0.09094158061085293,-0.6160974010046283,0.960433325284819,-3.091971621870298
20,0.058480354764257274,-0.20254972566790114,-1.849746318264941,-1.9484622250020467
21,0.037606030930863905,0.029729121238903835,0.026071668565552063,3.5615246357318844
22,0.02418271175121955,-0.01056641262514407,-0.025365152682470197,-0.997015748011916
23,0.015550791539731839,0.003339933458056406,0.009509781101483478,0.29951664705057457
24,0.009999999999999992,-0.0006292469495640555,-0.0019158430139125993,-0.05484078397247761
