Index,nu_width,c_1S,c_2S,c_3S
0,399.99999999999994,-0.00021673272436867146,0.00016966391235330585,-0.00017202301218701246
1,257.2216333670288,0.00063014870091577,-0.0004999059649442477,0.0005618071767388461
2,165.40742168000548,-0.0013203637035100128,0.0010633626729624496,-0.001324801892145834
3,106.36591793889974,0.0018124493807728903,-0.001506073830207407,0.0022516140526909864
4,68.39903786706786,-0.0025386521480278324,0.0021808833418623472,-0.0038163910462373205
5,43.98428060225112,0.0025288908949943423,-0.00236207667146839,0.00557606044454628
6,28.28427124746189,-0.003430608241106364,0.0033696397297132146,-0.009090113540612794
7,18.188316122170594,0.0024385279791021013,-0.0030873604674417935,0.012972574324333356
8,11.69607095285146,-0.004520736060432518,0.005496007017573713,-0.021780652867642455
9,7.521206186172783,0.0011081156590139196,-0.004044649910226792,0.03089045943588487
10,4.836542350243913,-0.00721768749113306,0.010860134676789535,-0.0538416523912103
11,3.1101583079463686,-0.0033451972017488644,-0.005426573953944984,0.07506451921164796
12,1.9999999999999987,-0.015446618936276798,0.02589510668186406,-0.13658876924681015
13,1.2861081668351433,-0.017537185332304934,-0.00527459769621248,0.18279243358871924
14,0.8270371084000271,-0.042055765254018884,0.07225921221918613,-0.357893964062516
15,0.5318295896944986,-0.06491605657350974,0.016598229259675686,0.42716918813898996
16,0.3419951893353392,-0.1322198618708066,0.25104358660223175,-1.0341765435494392
17,0.21992140301125557,-0.219965450775498,0.24208041118928036,0.7034663275277008
18,0.14142135623730942,-0.3456423835959625,1.0814284084018064,-4.127098942294655
19,0.09094158061085293,-0.22111260089736046,-0.536966884254666,7.650514184764602
20,0.058480354764257274,-0.008586966568335136,-1.4646393786871865,-1.1909004656534707
21,0.037606030930863905,-0.0013681217152282101,0.1471741815119781,-3.3449173445686675
22,0.02418271175121955,0.0007451654688066721,-0.0564769605320465,0.8613575061910851
23,0.015550791539731839,-0.0002485376163197116,0.016788660807944583,-0.23227198412688704
24,0.009999999999999992,4.325049226993816e-05,-0.002770689295856872,0.03661746645642901
